URL
https://www.ndtv.com/india-news/from-torrential-rain-to-scorching-heatwave-indias-extreme-weather-events-6222967
https://www.ndtv.com/science/in-60-years-delhi-to-be-4-5-degrees-hotter-new-climate-map-makes-grim-forecast-6080950
https://www.ndtv.com/india-news/cities-worst-hit-by-heatwaves-say-experts-warn-of-hotter-days-5778026
https://www.ndtv.com/india-news/explained-why-is-northwest-india-experiencing-more-heatwaves-5713179
https://www.ndtv.com/science/what-is-the-urban-heat-island-effect-thats-making-metro-cities-hotter-5563318
https://www.ndtv.com/india-news/north-india-winter-quickly-transitioning-to-summer-like-conditions-report-5262679
https://www.ndtv.com/india-news/uk-pm-rishi-sunak-announces-2-billion-to-tackle-climate-change-at-g20-meet-4376299
https://www.ndtv.com/world-news/g20-summit-world-facing-unprecedented-climate-emergency-says-brazils-lula-4374078
https://www.ndtv.com/india-news/climate-change-to-be-high-on-agenda-for-pm-modi-biden-meet-us-official-4367356
https://www.ndtv.com/india-news/hottest-september-since-1938-awaits-g-20-leaders-in-delhi-4363482
https://www.ndtv.com/india-news/climate-change-not-a-challenge-for-delhi-only-aap-minister-gopal-rai-4291964
https://www.ndtv.com/india-news/in-delhi-climate-plan-draft-less-reliance-on-other-states-for-hydropower-4276090
https://www.ndtv.com/delhi-news/delhi-may-suffer-loss-of-rs-2-75-trillion-by-2050-due-to-climate-change-report-4226174
https://www.ndtv.com/india-news/india-vulnerable-to-climate-change-due-to-heavy-population-unep-executive-director-erik-solheim-4111694
https://www.ndtv.com/india-news/success-of-world-in-facing-climate-crisis-will-partly-depend-on-india-us-3969779
https://www.ndtv.com/india-news/90-of-india-entire-delhi-in-danger-zone-of-heatwave-impacts-study-3963299
https://www.ndtv.com/india-news/90-india-entire-delhi-in-danger-zone-of-heatwave-impacts-study-3963172
https://www.ndtv.com/feature/giant-iceberg-almost-the-size-of-london-breaks-off-from-antarctic-ice-shelf-3719072
https://www.ndtv.com/education/delhi-doe-tells-schools-sensitise-students-about-air-pollution-climate-change
https://www.ndtv.com/india-news/extreme-heat-increased-vulnerability-of-half-of-delhis-population-report-3342327
https://www.ndtv.com/india-news/heatwaves-floods-and-heavy-rain-india-battling-climate-change-and-it-is-getting-worse-warn-experts-2980331
https://www.ndtv.com/india-news/if-we-wont-work-what-will-we-eat-poor-bear-brunt-of-heatwave-2979277
https://www.ndtv.com/india-news/delhi-mumbai-may-become-5-degrees-warmer-by-2080-99-greenpeace-report-2972027
https://www.ndtv.com/opinion/indias-heat-wave-highlights-need-to-switch-from-coal-to-solar-2950559
https://www.ndtv.com/opinion/indias-heatwaves-are-testing-the-limits-of-human-survival-2943822
https://www.ndtv.com/india-news/high-court-seeks-centres-stand-on-plea-to-implement-indias-climate-change-promises-2903492
https://www.ndtv.com/india-news/meet-vihaan-and-nav-agarwal-the-2-brothers-from-delhi-who-won-kidsrights-international-childrens-peace-prize-for-tackling-waste-2610025
https://www.ndtv.com/blog/from-the-worlds-air-pollution-capital-to-cop26-climate-conference-2594630
https://www.ndtv.com/education/ai-iot-will-add-new-dimension-in-power-electronics-renewable-energy-research-jamia-vc
https://www.ndtv.com/world-news/russian-foreign-minister-sergey-lavrov-meets-us-envoy-john-kerry-in-delhi-2407727
https://www.ndtv.com/india-news/india-critical-part-of-solution-to-climate-crisis-says-us-ahead-of-john-kerrys-visit-2406598
https://www.ndtv.com/india-news/disha-ravi-she-strived-for-an-indian-voice-on-climate-change-disha-ravis-friend-2374962
https://www.ndtv.com/education/delhi-university-announces-school-of-climate-change-and-sustainability-under-institute-of-eminence-scheme
https://www.ndtv.com/india-news/heatwave-alert-50-degrees-in-rajasthans-churu-red-heat-alert-in-north-india-vidarbha-2235587
https://www.ndtv.com/india-news/coronavirus-lockdown-yamuna-cleanest-in-30-years-as-industrial-dumping-halts-2234790
https://www.ndtv.com/delhi-news/delhis-air-quality-may-deteriorate-due-to-dust-storms-report-2211965
https://www.ndtv.com/india-news/190-countries-adopt-delhi-declaration-on-climate-change-at-un-meet-2100684
https://www.ndtv.com/india-news/pm-narendra-modi-says-at-un-climate-meet-that-like-india-even-world-should-say-goodbye-to-single-use-2097878
https://www.ndtv.com/india-news/delhi-san-francisco-set-heat-records-such-spells-may-be-the-new-norm-2051832
https://www.ndtv.com/education/iit-delhi-to-study-heat-stress-tolerance-thresholds-2044774
https://www.ndtv.com/offbeat/in-pics-students-in-delhi-ncr-join-fridays-for-future-climate-change-protest-2008020
https://www.ndtv.com/delhi-news/environment-minister-says-appropriate-cloud-density-awaited-for-artificial-rain-in-delhi-1956690
https://www.ndtv.com/delhi-news/delhi-ncr-to-observe-clean-air-week-from-november-1-5-1940628
https://www.ndtv.com/delhi-news/ngt-summons-delhi-government-official-over-action-plan-on-climate-change-1931112
https://www.ndtv.com/blog/india-faces-more-hot-days-reveals-un-climate-change-body-ipccs-report-1928411
https://www.ndtv.com/cities/delhi-average-temperature-increased-by-1-degree-in-over-a-century-report-1928332
https://www.ndtv.com/india-news/in-his-first-bilateral-visit-arvind-kejriwal-to-visit-south-korea-1911345
https://www.ndtv.com/delhi-news/delhi-to-build-a-tree-wall-to-act-as-shield-against-dust-storms-1879893
https://www.ndtv.com/india-news/earth-hour-2018-earth-hour-observed-at-parliament-india-gate-1828275
https://www.ndtv.com/world-news/chinas-government-accuses-four-cities-of-air-pollution-failures-1781091
https://www.ndtv.com/delhi-news/green-panel-notice-to-centre-delhi-government-over-climate-change-1453282
https://www.ndtv.com/delhi-news/paris-agreement-us-special-envoy-for-climate-change-to-arrive-in-delhi-today-1451623
https://www.ndtv.com/india-news/seat-in-nuclear-high-table-black-money-on-agenda-as-pm-modi-begins-5-nation-tour-1415354
https://www.ndtv.com/india-news/delhi-gears-up-for-odd-even-car-rule-from-january-1-live-updates-1260293
https://www.ndtv.com/delhi-news/delhi-odd-even-rule-cycling-an-alternative-to-congested-buses-metro-1260392
https://www.ndtv.com/india-news/will-follow-supreme-court-order-on-air-pollution-national-green-tribunal-1255772
https://www.ndtv.com/delhi-news/air-pollution-responsible-for-upto-30-000-deaths-annually-in-delhi-1255375
https://www.ndtv.com/india-news/beijing-and-delhi-2-cities-and-2-ways-of-dealing-with-smog-1254197
https://www.ndtv.com/world-news/making-efforts-to-seek-common-ground-with-india-on-climate-us-1253177
https://www.ndtv.com/india-news/india-one-of-main-players-in-destroying-climate-minister-maneka-gandhi-to-ndtv-1250650
https://www.ndtv.com/india-news/smog-chokes-delhi-beijing-as-climate-talks-begin-1249260
https://www.ndtv.com/india-news/climate-change-summit-india-hits-back-at-john-kerrys-remark-1247583
https://www.ndtv.com/india-news/choking-air-melting-glaciers-how-global-warming-is-changing-india-1244498
https://www.ndtv.com/india-news/india-not-in-favour-of-efforts-to-expand-donor-base-for-climate-change-fund-1242238
https://www.ndtv.com/delhi-news/car-free-day-gets-mixed-reaction-from-environmental-groups-1235365
https://www.ndtv.com/delhi-news/ensure-no-further-forest-area-encroachment-delhi-high-court-to-government-1234575
https://www.ndtv.com/india-news/conservation-of-asiatic-elephant-will-trickle-down-to-tigers-wildlife-photographer-1213912
https://www.ndtv.com/india-news/new-delhi-still-struggles-with-coal-burden-as-washington-unveils-new-emission-norms-1203565
https://www.ndtv.com/india-news/environment-climate-change-pose-great-challenges-says-president-pranab-mukherjee-1203456
https://www.ndtv.com/delhi-news/delhi-greenest-among-all-metropolitan-cities-in-the-country-742664
https://www.ndtv.com/india-news/delhi-air-life-and-death-matter-says-al-gore-on-indias-inconvenient-truth-full-transcript-742040
https://www.ndtv.com/delhi-news/toilet-tech-fair-in-delhi-tackles-global-sanitation-woes-554822
